Year,Month,State,residentialRevenue,residentialSales,residentialCustomers,residentialPrice,commercialRevenue,commercialSales,commercialCustomers,commercialPrice,industrialRevenue,industrialSales,industrialCustomers,industrialPrice,transportationRevenue,transportationSales,transportationCustomers,transportationPrice,totalRevenue,totalSales,totalCustomers,totalPrice
2025,9,ND,44332.97,324502.86,400265.00,13.66,69577.21,900488.50,78010.00,7.73,85681.66,1113406.30,10966.00,7.70,0.00,0.00,0.00,0.00,199591.85,2338397.70,489241.00,8.54
2025,9,NE,114532.55,827058.07,925390.00,13.85,121375.52,1285274.80,165150.00,9.44,84497.78,1036666.90,65693.00,8.15,0.00,0.00,0.00,0.00,320405.85,3148999.80,1156233.00,10.17
2025,9,NH,93171.17,334909.69,659412.00,27.82,67562.95,324733.60,113322.00,20.81,26175.56,163576.03,3073.00,16.00,0.00,0.00,0.00,0.00,186909.68,823219.32,775807.00,22.70
2025,9,NJ,549934.60,2351485.10,3802841.00,23.39,515380.13,2977269.40,543109.00,17.31,67935.02,487625.04,11017.00,13.93,4377.98,36229.70,7.00,12.08,1137627.70,5852609.20,4356974.00,19.44
2025,9,NM,102597.03,621188.06,923525.00,16.52,96301.37,780267.39,147226.00,12.34,84576.96,1341057.50,9172.00,6.31,0.00,0.00,0.00,0.00,283475.36,2742513.00,1079923.00,10.34
2025,9,NV,161187.83,1348970.20,1340676.00,11.95,122388.46,1241857.20,178666.00,9.86,100134.04,1018931.90,4927.00,9.83,64.84,667.95,1.00,9.71,383775.17,3610427.20,1524270.00,10.63
2025,9,NY,1138077.30,4179650.50,7464225.00,27.23,1362750.00,5995702.10,1177686.00,22.73,122938.19,1380161.60,17848.00,8.91,45592.65,235193.53,6.00,19.39,2669358.10,11790708.00,8659765.00,22.64
2025,9,OH,681132.34,3867451.90,5118153.00,17.61,591733.27,4931431.60,623787.00,12.00,372406.30,4255918.60,17542.00,8.75,231.79,2214.42,2.00,10.47,1645503.70,13057017.00,5759484.00,12.60
2025,9,OK,308243.43,2084313.90,1908341.00,14.79,254107.51,2496585.70,311884.00,10.18,132002.48,1966941.30,19604.00,6.71,0.00,0.00,0.00,0.00,694353.43,6547840.90,2239829.00,10.60
2025,9,OR,216405.19,1355582.30,1895564.00,15.96,229729.31,2163237.30,250446.00,10.62,118383.04,1383456.90,26864.00,8.56,252.29,1799.64,2.00,14.02,564769.83,4904076.10,2172876.00,11.52
2025,9,PA,795624.02,3888865.60,5548912.00,20.46,413518.74,3244530.40,743032.00,12.75,367555.57,4030681.90,11013.00,9.12,4189.56,40984.51,5.00,10.22,1580887.90,11205062.00,6302962.00,14.11
2025,9,RI,63307.05,223663.48,467669.00,28.30,63551.00,283285.73,64713.00,22.43,10061.46,51507.68,1737.00,19.53,400.51,1700.40,1.00,23.55,137320.03,560157.30,534120.00,24.51
2025,9,SC,413137.75,2693175.20,2634377.00,15.34,257051.79,2344809.10,417306.00,10.96,150650.98,2131457.10,3512.00,7.07,0.00,0.00,0.00,0.00,820840.51,7169441.30,3055195.00,11.45
2025,9,SD,55990.73,379425.33,445029.00,14.76,50236.03,441327.93,80331.00,11.38,25717.26,283360.35,4423.00,9.08,0.00,0.00,0.00,0.00,131944.03,1104113.60,529783.00,11.95
2025,9,TN,503588.41,3790183.00,3124618.00,13.29,431766.89,3327202.40,549943.00,12.98,143339.78,2138260.80,1004.00,6.70,0.00,0.00,0.00,0.00,1078695.10,9255646.20,3675565.00,11.65
2025,9,TX,2629847.90,16606481.00,12700866.00,15.84,1368080.50,15030561.00,1555839.00,9.10,1017272.10,15086877.00,405249.00,6.74,44.79,1193.75,3.00,3.75,5015245.20,46725113.00,14661957.00,10.73
2025,9,UT,145270.06,1028849.80,1266815.00,14.12,144863.75,1305421.60,145227.00,11.10,65027.41,656080.02,10826.00,9.91,550.69,4421.66,1.00,12.45,355711.90,2994773.10,1422869.00,11.88
2025,9,VA,533760.98,3212353.80,3697469.00,16.62,706520.94,7094481.10,449766.00,9.96,107649.62,1111208.70,3981.00,9.69,2620.77,24420.80,1.00,10.73,1350552.30,11442464.00,4151217.00,11.80
2025,9,VT,35342.90,147765.85,312790.00,23.92,32797.26,159831.36,63782.00,20.52,12665.64,101841.28,222.00,12.44,0.00,0.00,0.00,0.00,80805.80,409438.49,376794.00,19.74
2025,9,WA,350279.63,2540441.30,3409903.00,13.79,306651.72,2790580.00,408555.00,10.99,104610.48,1448802.70,26055.00,7.22,1028.10,8343.33,5.00,12.32,762569.94,6788167.40,3844518.00,11.23
2025,9,WI,324526.18,1732883.70,2877601.00,18.73,264779.76,1973577.90,373162.00,13.42,184444.32,1982208.00,5768.00,9.31,18.66,101.99,2.00,18.30,773768.93,5688771.60,3256533.00,13.60
2025,9,WV,105963.35,656486.31,866330.00,16.14,75615.98,642517.37,152859.00,11.77,101020.65,1247359.90,10795.00,8.10,0.00,0.00,0.00,0.00,282599.98,2546363.60,1029984.00,11.10
2025,9,WY,27645.69,184291.32,290274.00,15.00,44703.86,465787.26,60223.00,9.60,60736.19,697286.28,12057.00,8.71,0.00,0.00,0.00,0.00,133085.74,1347364.90,362554.00,9.88
2025,8,AK,39998.31,144370.18,303174.00,27.71,48603.17,211211.55,58428.00,23.01,24436.31,114950.66,1244.00,21.26,0.00,0.00,0.00,0.00,113037.79,470532.38,362846.00,24.02
2025,8,AL,536392.46,3312327.60,2440684.00,16.19,318718.19,2212883.10,395483.00,14.40,225357.29,2920144.20,7261.00,7.72,0.00,0.00,0.00,0.00,1080467.90,8445355.00,2843428.00,12.79
2025,8,AR,284568.54,2146607.50,1502012.00,13.26,135909.52,1268102.50,209420.00,10.72,151284.84,2083860.90,41316.00,7.26,4.23,31.28,2.00,13.54,571767.13,5498602.10,1752750.00,10.40
2025,8,AZ,835075.90,5489454.70,3163526.00,15.21,528537.73,4055412.10,350600.00,13.03,125292.54,1377096.50,7178.00,9.10,120.85,1024.86,2.00,11.79,1489027.00,10922988.00,3521306.00,13.63
2025,8,CA,2772687.50,8778624.40,14281081.00,31.58,3211752.20,10956137.00,1777748.00,29.31,1035934.30,4196413.30,147263.00,24.69,10294.92,58878.59,13.00,17.49,7030668.80,23990053.00,16206105.00,29.31
2025,8,CO,367345.15,2228715.50,2521001.00,16.48,267783.06,2020067.90,401366.00,13.26,135321.00,1380175.20,15388.00,9.80,702.71,7164.94,1.00,9.81,771151.92,5636123.60,2937756.00,13.68
2025,8,CT,378530.80,1249706.30,1574698.00,30.29,238392.57,1002703.50,156529.00,23.78,39844.10,208882.67,3757.00,19.07,3279.06,17562.06,3.00,18.67,660046.52,2478854.60,1734987.00,26.63
2025,8,DC,55532.11,239496.52,325154.00,23.19,128142.20,617319.54,27583.00,20.76,1093.30,13765.77,1.00,7.94,3099.47,31538.92,3.00,9.83,187867.08,902120.75,352741.00,20.83
2025,8,DE,87378.99,519831.44,477610.00,16.81,47297.62,374470.37,60950.00,12.63,17630.75,181445.47,1104.00,9.72,0.00,0.00,0.00,0.00,152307.36,1075747.30,539664.00,14.16
2025,8,FL,2357849.70,15323622.00,10629712.00,15.39,1117149.90,9726020.00,1323059.00,11.49,147820.52,1649240.00,25146.00,8.96,650.62,5912.96,2.00,11.00,3623470.70,26704795.00,11977919.00,13.57
2025,8,GA,966329.75,6218727.90,4892884.00,15.54,592707.99,5208919.30,625616.00,11.38,236050.14,2910531.50,24777.00,8.11,1817.61,13953.47,1.00,13.03,1796905.50,14352132.00,5543278.00,12.52
2025,8,HI,99931.65,256926.15,448627.00,38.90,89833.33,256696.55,59832.00,35.00,98376.36,323956.57,844.00,30.37,0.00,0.00,0.00,0.00,288141.34,837579.28,509303.00,34.40
2025,8,IA,224148.72,1433345.10,1458886.00,15.64,156692.94,1182543.30,250002.00,13.25,240040.00,2668557.80,9459.00,9.00,0.00,0.00,0.00,0.00,620881.66,5284446.20,1718347.00,11.75
2025,8,ID,106429.61,881470.58,888974.00,12.07,57607.45,647298.70,126196.00,8.90,97211.37,1120959.80,29985.00,8.67,0.00,0.00,0.00,0.00,261248.43,2649729.10,1045155.00,9.86
2025,8,IL,884436.48,4887895.70,5390237.00,18.09,607729.81,4358194.60,647321.00,13.94,410634.27,3779881.90,5345.00,10.86,3249.66,42963.38,3.00,7.56,1906050.20,13068936.00,6042906.00,14.58
2025,8,IN,564513.58,3402896.30,3020829.00,16.59,341516.81,2424027.20,376337.00,14.09,353258.62,3886394.60,18835.00,9.09,249.13,1801.20,1.00,13.83,1259538.10,9715119.30,3416002.00,12.96
2025,8,KS,231807.17,1573914.10,1351899.00,14.73,193250.13,1611885.70,252098.00,11.99,85588.60,1060434.60,24505.00,8.07,0.00,0.00,0.00,0.00,510645.90,4246234.40,1628502.00,12.03
2025,8,KY,355481.19,2653103.90,2032972.00,13.40,236477.00,1956400.00,329610.00,12.09,177885.95,2466634.30,4683.00,7.21,0.00,0.00,0.00,0.00,769844.14,7076138.20,2367265.00,10.88
2025,8,LA,446681.46,3585067.30,2176042.00,12.46,262546.38,2412442.00,305085.00,10.88,250248.95,3984696.10,17700.00,6.28,96.62,883.49,1.00,10.94,959573.40,9983088.90,2498828.00,9.61
2025,8,MA,640179.39,2090104.70,2910612.00,30.63,521972.32,2242087.00,426525.00,23.28,110169.41,564954.52,10085.00,19.50,2175.41,24717.90,2.00,8.80,1274496.50,4921864.20,3347224.00,25.89
2025,8,MD,469791.68,2364608.80,2470770.00,19.87,366977.03,2429444.00,262607.00,15.11,35152.91,309907.55,9321.00,11.34,5129.33,31486.03,5.00,16.29,877050.95,5135446.30,2742703.00,17.08
2025,8,ME,117068.77,414362.97,756627.00,28.25,78681.50,369648.07,113542.00,21.29,33204.27,206478.47,1845.00,16.08,0.00,0.00,0.00,0.00,228954.55,990489.51,872014.00,23.12
2025,8,MI,707804.79,3412309.30,4545728.00,20.74,526169.37,3543440.70,569508.00,14.85,213444.20,2533658.50,5545.00,8.42,67.73,483.63,2.00,14.01,1447486.10,9489892.10,5120783.00,15.25
2025,8,MN,363849.36,2148339.90,2624193.00,16.94,274010.44,2083019.50,311644.00,13.15,166868.15,1772291.60,9525.00,9.42,172.44,1175.97,1.00,14.66,804900.38,6004827.00,2945363.00,13.40
2025,8,MO,581444.36,3781891.20,2893496.00,15.37,360864.32,2898384.40,407726.00,12.45,113952.14,1202876.20,9255.00,9.47,337.51,2307.85,2.00,14.62,1056598.30,7885459.60,3310479.00,13.40
2025,8,MS,284913.00,2112406.00,1361132.00,13.49,187487.27,1486376.90,248793.00,12.61,107318.01,1455422.50,11385.00,7.37,0.00,0.00,0.00,0.00,579718.28,5054205.40,1621310.00,11.47
2025,8,MT,66476.19,464731.81,567564.00,14.30,57144.00,455506.65,142127.00,12.55,29750.36,401012.48,14127.00,7.42,0.00,0.00,0.00,0.00,153370.54,1321250.90,723818.00,11.61
2025,8,NC,856917.94,5886221.60,5186803.00,14.56,475524.13,4738263.70,757604.00,10.04,182663.22,2366869.20,8738.00,7.72,108.70,1136.38,1.00,9.57,1515214.00,12992491.00,5953146.00,11.66
2025,8,ND,49328.10,381210.83,400082.00,12.94,69971.66,929894.02,77846.00,7.52,88124.11,1153208.20,10932.00,7.64,0.00,0.00,0.00,0.00,207423.86,2464313.00,488860.00,8.42
2025,8,NE,136433.80,1034389.60,924016.00,13.19,125306.22,1315438.80,165463.00,9.53,105802.32,1284747.30,65490.00,8.24,0.00,0.00,0.00,0.00,367542.35,3634575.70,1154969.00,10.11
2025,8,NH,115912.56,473759.08,659355.00,24.47,76427.93,374172.10,113354.00,20.43,28082.14,165601.24,3087.00,16.96,0.00,0.00,0.00,0.00,220422.63,1013532.40,775796.00,21.75
2025,8,NJ,785944.96,3148966.50,3771092.00,24.96,622104.45,3328443.40,540972.00,18.69,77660.07,511529.21,11103.00,15.18,4298.58,34671.11,7.00,12.40,1490008.10,7023610.30,4323174.00,21.21
2025,8,NM,131350.90,807166.56,921975.00,16.27,116198.59,954114.09,147564.00,12.18,85563.55,1315739.00,9329.00,6.50,0.00,0.00,0.00,0.00,333113.04,3077019.60,1078868.00,10.83
2025,8,NV,244275.40,1943005.70,1332191.00,12.57,142068.72,1441269.10,178566.00,9.86,110150.08,1141850.10,4938.00,9.65,69.04,711.78,1.00,9.70,496563.25,4526836.70,1515696.00,10.97
2025,8,NY,1497535.40,5620204.60,7452757.00,26.65,1532941.80,6837644.70,1177694.00,22.42,141028.21,1421865.00,17943.00,9.92,47114.21,257881.88,6.00,18.27,3218619.60,14137596.00,8648400.00,22.77
2025,8,OH,924671.96,5251915.00,5121853.00,17.61,635320.09,5529465.60,627880.00,11.49,383561.57,4462792.90,17806.00,8.59,187.87,1672.68,2.00,11.23,1943741.50,15245846.00,5767541.00,12.75
2025,8,OK,383853.94,2682988.60,1913769.00,14.31,270493.79,2706732.40,312887.00,9.99,137224.89,2093729.00,19199.00,6.55,0.00,0.00,0.00,0.00,791572.62,7483449.90,2245855.00,10.58
2025,8,OR,267609.82,1699718.90,1895422.00,15.74,249682.67,2210463.70,249122.00,11.30,125613.90,1500698.90,26894.00,8.37,274.91,1974.11,2.00,13.93,643181.30,5412855.60,2171440.00,11.88
2025,8,PA,1026019.40,5144845.50,5579860.00,19.94,467351.47,3674975.90,742896.00,12.72,389594.54,4015761.00,11083.00,9.70,4725.07,45423.77,5.00,10.40,1887690.50,12881006.00,6333844.00,14.65
2025,8,RI,91987.94,346914.76,464935.00,26.52,82392.78,369088.57,64894.00,22.32,12293.04,61112.61,1722.00,20.12,477.85,2147.89,1.00,22.25,187151.62,779263.83,531552.00,24.02
2025,8,SC,490610.94,3294288.40,2649466.00,14.89,277310.03,2560624.70,422998.00,10.83,158730.48,2255318.10,3567.00,7.04,0.00,0.00,0.00,0.00,926651.45,8110231.20,3076031.00,11.43
2025,8,SD,63984.16,457523.05,444748.00,13.98,53465.95,488931.95,80178.00,10.94,25011.03,288369.29,4420.00,8.67,0.00,0.00,0.00,0.00,142461.14,1234824.30,529346.00,11.54
2025,8,TN,640807.86,4869760.70,3124025.00,13.16,474949.60,3666025.50,546809.00,12.96,156475.05,2238372.40,977.00,6.99,0.00,0.00,0.00,0.00,1272232.50,10774159.00,3671811.00,11.81
2025,8,TX,3053103.50,19766971.00,12861831.00,15.45,1494938.30,16468435.00,1586883.00,9.08,1034721.90,15746397.00,407382.00,6.57,40.42,1074.91,3.00,3.76,5582804.10,51982879.00,14856099.00,10.74
2025,8,UT,186695.26,1362578.90,1264342.00,13.70,150688.91,1392922.90,144933.00,10.82,72692.95,781932.46,10823.00,9.30,547.81,4404.42,1.00,12.44,410624.92,3541838.60,1420099.00,11.59
2025,8,VA,631614.78,3944688.30,3709232.00,16.01,758802.68,7841640.20,449599.00,9.68,121538.07,1320755.80,4065.00,9.20,2479.93,23180.37,1.00,10.70,1514435.50,13130265.00,4162897.00,11.53
2025,8,VT,43628.71,193266.25,323494.00,22.57,34572.17,179746.58,64537.00,19.23,13366.51,108964.88,234.00,12.27,0.00,0.00,0.00,0.00,91567.39,481977.70,388265.00,19.00
2025,8,WA,395139.79,2893498.50,3410309.00,13.66,309699.73,2616262.60,407071.00,11.84,125050.21,1916221.60,26137.00,6.53,1001.14,8070.21,5.00,12.41,830890.85,7434052.90,3843522.00,11.18
2025,8,WI,404222.39,2176432.50,2856306.00,18.57,298397.91,2188761.80,369931.00,13.63,210442.98,2208808.10,5694.00,9.53,18.14,103.24,2.00,17.57,913081.43,6574105.60,3231933.00,13.89
2025,8,WV,141432.92,903629.71,866102.00,15.65,80635.09,695801.22,152844.00,11.59,97702.05,1186782.70,10819.00,8.23,0.00,0.00,0.00,0.00,319770.06,2786213.60,1029765.00,11.48
2025,8,WY,31862.67,221759.69,289820.00,14.37,45766.05,470036.40,60210.00,9.74,63611.10,733041.91,12059.00,8.68,0.00,0.00,0.00,0.00,141239.82,1424838.00,362089.00,9.91
2025,7,AK,40502.62,148350.34,302870.00,27.30,49943.52,217313.63,58565.00,22.98,23255.64,119852.07,1238.00,19.40,0.00,0.00,0.00,0.00,113701.78,485516.03,362673.00,23.42
2025,7,AL,589018.84,3708754.80,2432342.00,15.88,335637.41,2314523.00,396941.00,14.50,238848.56,2957852.50,7284.00,8.08,0.00,0.00,0.00,0.00,1163504.80,8981130.30,2836567.00,12.96
2025,7,AR,277912.37,2100595.40,1497134.00,13.23,128691.99,1220903.20,210017.00,10.54,142323.93,1987882.70,41270.00,7.16,3.88,28.28,2.00,13.71,548932.17,5309409.60,1748423.00,10.34
2025,7,AZ,806999.60,5247371.70,3155917.00,15.38,521263.33,3873031.00,350698.00,13.46,124962.89,1323493.70,7213.00,9.44,138.15,1023.82,2.00,13.49,1453364.00,10444920.00,3513830.00,13.91
2025,7,CA,2693302.60,8266152.60,14450126.00,32.58,3062571.80,10230416.00,1797076.00,29.94,1029655.50,4067878.30,150177.00,25.31,10413.90,59924.11,13.00,17.38,6795943.70,22624371.00,16397392.00,30.04
2025,7,CO,371711.61,2310124.60,2518128.00,16.09,257416.90,1939971.60,401423.00,13.27,133615.81,1382298.90,15457.00,9.67,711.77,7321.95,1.00,9.72,763456.09,5639717.10,2935009.00,13.54
2025,7,CT,443662.97,1605070.60,1573119.00,27.64,257958.42,1125280.30,156409.00,22.92,46122.53,245942.63,3791.00,18.75,2704.73,15477.39,3.00,17.48,750448.66,2991771.00,1733322.00,25.08
2025,7,DC,64279.26,281671.50,325300.00,22.82,152152.41,734883.53,27583.00,20.70,3096.74,15304.32,1.00,20.23,3021.20,30822.97,3.00,9.80,222549.61,1062682.30,352887.00,20.94
2025,7,DE,98877.54,596887.85,477191.00,16.57,55328.68,441861.75,60896.00,12.52,19229.10,177955.05,1086.00,10.81,0.00,0.00,0.00,0.00,173435.31,1216704.60,539173.00,14.25
2025,7,FL,2270090.10,15008940.00,10611616.00,15.12,1104063.80,9689932.80,1323301.00,11.39,144763.18,1620414.70,25327.00,8.93,671.83,6401.44,2.00,10.50,3519588.90,26325689.00,11960246.00,13.37
2025,7,GA,1120882.40,7182636.80,4875013.00,15.61,697992.91,5495052.10,628556.00,12.70,322146.85,2973607.60,24929.00,10.83,1764.66,15215.84,1.00,11.60,2142786.80,15666512.00,5528499.00,13.68
2025,7,HI,94977.22,241285.32,448503.00,39.36,85868.75,244969.42,59779.00,35.05,93647.27,309162.52,844.00,30.29,0.00,0.00,0.00,0.00,274493.24,795417.27,509126.00,34.51
2025,7,IA,256206.64,1667627.40,1473749.00,15.36,164036.32,1236628.90,255143.00,13.26,235843.46,2589164.70,9571.00,9.11,0.00,0.00,0.00,0.00,656086.42,5493421.00,1738463.00,11.94
2025,7,ID,115197.01,938344.87,886905.00,12.28,63194.44,658751.33,126106.00,9.59,110203.74,1338386.90,29992.00,8.23,0.00,0.00,0.00,0.00,288595.19,2935483.10,1043003.00,9.83
2025,7,IL,999774.69,5795017.90,5397097.00,17.25,623570.01,4564390.90,647474.00,13.66,399577.94,3770863.10,5330.00,10.60,2964.74,42079.61,3.00,7.05,2025887.40,14172352.00,6049904.00,14.29
2025,7,IN,642867.53,3944847.40,3019026.00,16.30,359151.59,2545786.50,376072.00,14.11,355082.75,3934158.30,18770.00,9.03,273.07,1834.20,1.00,14.89,1357374.90,10426626.00,3413869.00,13.02
2025,7,KS,253057.00,1753032.30,1348599.00,14.44,191941.77,1647616.00,252036.00,11.65,84579.12,1066315.30,24640.00,7.93,0.00,0.00,0.00,0.00,529577.89,4466963.60,1625275.00,11.86
2025,7,KY,403082.92,3020006.00,2028356.00,13.35,246119.61,2090497.20,329526.00,11.77,177979.32,2450573.40,4671.00,7.26,0.00,0.00,0.00,0.00,827181.85,7561076.60,2362553.00,10.94
2025,7,LA,468884.09,3601919.20,2185566.00,13.02,273994.60,2368182.00,306175.00,11.57,263569.33,3867568.50,17840.00,6.81,98.80,879.36,1.00,11.24,1006546.80,9838549.10,2509582.00,10.23
2025,7,MA,700086.91,2328007.20,2909280.00,30.07,549480.98,2355167.60,428229.00,23.33,108399.12,550312.64,10071.00,19.70,2436.27,25864.88,2.00,9.42,1360403.30,5259352.30,3347582.00,25.87
2025,7,MD,584650.50,3099592.70,2465984.00,18.86,430143.52,2840527.50,262599.00,15.14,44573.65,326188.54,9309.00,13.67,4246.45,34539.88,5.00,12.29,1063614.10,6300848.60,2737897.00,16.88
2025,7,ME,107937.95,385791.19,753390.00,27.98,75761.90,359610.26,113035.00,21.07,28401.99,179767.81,1813.00,15.80,0.00,0.00,0.00,0.00,212101.84,925169.25,868238.00,22.93
2025,7,MI,841105.57,4090107.30,4543174.00,20.56,566414.52,3788703.30,569325.00,14.95,226048.46,2531867.70,5592.00,8.93,69.36,498.44,2.00,13.91,1633637.90,10411177.00,5118093.00,15.69
2025,7,MN,410365.45,2422254.50,2621082.00,16.94,287120.14,2163623.80,311973.00,13.27,169268.49,1730318.10,9571.00,9.78,181.68,1339.85,1.00,13.56,866935.76,6317536.20,2942627.00,13.72
2025,7,MO,654368.31,4228259.70,2887600.00,15.48,374662.04,3068613.90,408022.00,12.21,112650.78,1206932.60,9235.00,9.33,314.55,2197.68,2.00,14.31,1141995.70,8506003.90,3304859.00,13.43
2025,7,MS,286117.08,2125553.30,1358458.00,13.46,185354.32,1471268.00,249429.00,12.60,105235.24,1409071.60,11514.00,7.47,0.00,0.00,0.00,0.00,576706.64,5005892.80,1619401.00,11.52
2025,7,MT,66705.30,466456.63,566790.00,14.30,57084.93,445410.64,142063.00,12.82,30983.77,402223.28,14216.00,7.70,0.00,0.00,0.00,0.00,154774.00,1314090.60,723069.00,11.78
2025,7,NC,950864.45,7136913.20,5177140.00,13.32,505313.13,5204295.30,758822.00,9.71,183877.36,2396766.10,8773.00,7.67,105.92,1147.42,1.00,9.23,1640160.90,14739122.00,5944736.00,11.13
2025,7,ND,50246.87,378601.27,399529.00,13.27,73363.09,940104.00,77853.00,7.80,87692.38,1127515.90,10933.00,7.78,0.00,0.00,0.00,0.00,211302.34,2446221.20,488315.00,8.64
2025,7,NE,152613.00,1185836.00,923863.00,12.87,128199.95,1327110.00,165366.00,9.66,103535.64,1146862.80,65712.00,9.03,0.00,0.00,0.00,0.00,384348.59,3659808.80,1154941.00,10.50
2025,7,NH,123400.51,541449.15,658037.00,22.79,76189.01,386828.61,113166.00,19.70,28832.56,172438.62,3091.00,16.72,0.00,0.00,0.00,0.00,228422.08,1100716.40,774294.00,20.75
2025,7,NJ,1079557.20,4265596.10,3764090.00,25.31,677091.85,3684664.30,542654.00,18.38,86877.45,583155.49,10979.00,14.90,4298.58,35694.45,7.00,12.04,1847825.00,8569110.30,4317730.00,21.56
2025,7,NM,131377.39,827889.64,922379.00,15.87,109731.90,885440.99,147381.00,12.39,78687.31,1351957.60,9334.00,5.82,0.00,0.00,0.00,0.00,319796.60,3065288.20,1079094.00,10.43
2025,7,NV,234930.13,1901976.40,1335762.00,12.35,134495.01,1382328.40,178987.00,9.73,113032.89,1183093.70,4969.00,9.55,71.48,747.60,1.00,9.56,482529.51,4468146.10,1519719.00,10.80
2025,7,NY,1630575.40,6229231.50,7453768.00,26.18,1624248.30,7044672.10,1174933.00,23.06,147606.69,1478245.30,18034.00,9.99,42429.58,229475.09,8.00,18.49,3444859.90,14981624.00,8646743.00,22.99
2025,7,OH,1091508.60,6279679.50,5104714.00,17.38,645075.35,5596507.70,622616.00,11.53,396021.15,4406624.80,17548.00,8.99,243.52,2271.95,2.00,10.72,2132848.60,16285084.00,5744880.00,13.10
2025,7,OK,392484.05,2902874.90,1911849.00,13.52,276791.54,2793926.00,313856.00,9.91,138432.42,2083878.70,19256.00,6.64,0.00,0.00,0.00,0.00,807708.01,7780679.70,2244961.00,10.38
2025,7,OR,267452.18,1716180.70,1882845.00,15.58,244692.46,2166748.30,248723.00,11.29,124713.41,1465931.00,26877.00,8.51,257.65,1904.52,2.00,13.53,637115.69,5350764.40,2158447.00,11.91
2025,7,PA,1180881.90,6050972.50,5581214.00,19.52,496523.21,3931377.50,742716.00,12.63,450783.75,4572416.20,10998.00,9.86,4256.24,43123.95,5.00,9.87,2132445.10,14597890.00,6334933.00,14.61
2025,7,RI,99321.33,379341.47,465805.00,26.18,98972.50,445446.03,64866.00,22.22,13929.37,65374.65,1769.00,21.31,520.65,2257.57,1.00,23.06,212743.86,892419.72,532441.00,23.84
2025,7,SC,576171.72,3907679.40,2616139.00,14.74,305553.67,2799096.50,419045.00,10.92,177258.84,2254432.10,3554.00,7.86,0.00,0.00,0.00,0.00,1058984.20,8961207.90,3038738.00,11.82
2025,7,SD,69846.08,480896.72,444085.00,14.52,56170.29,479193.89,80134.00,11.72,25036.28,267949.88,4433.00,9.34,0.00,0.00,0.00,0.00,151052.64,1228040.50,528652.00,12.30
2025,7,TN,651668.22,4878189.80,3130718.00,13.36,474630.18,3677563.90,548191.00,12.91,145330.12,2110176.40,957.00,6.89,0.00,0.00,0.00,0.00,1271628.50,10665930.00,3679866.00,11.92
2025,7,TX,2938121.00,19128723.00,12745852.00,15.36,1462019.20,16195652.00,1526780.00,9.03,1035976.40,15696541.00,410176.00,6.60,38.97,1032.58,3.00,3.77,5436155.50,51021948.00,14682811.00,10.65
